id,date,words
142,2016.05.19,"関電工,富士通,富士通,ネットワークソリューションズ,IoT,パッケージユビキタスウェア,パイロット,パック,電力,設備,設置,点検,保守,作業,現場,作業,員,状態,遠隔,把握,実証,実験,今月,8,月,首都,圏,エリア,実施,実証,実験,簡単,腕,装着,作業,影響,ユビキタスウェアバイタルセンシングバンド,活用,作業,員,装着,バンド,データ,送信,熱,ストレス,レベル,推定,異常,時,現場,管理,者,端末,アラーム,通知,仕組み,作業,員,熱,ストレス,身体,負荷,活動,量,把握,可能,管理,者,作業,員,一人ひとり,データ,安全,遠隔,よう,夏場,中心,発生,熱中,症,予防,取り組み,強化,可能,今後,富士通,グループ,実証,実験,現場,作業,員,安全,性,向上,支援,ほか,現場,展開,提案,方針,"
143,2016.05.24,"三井,住友建設,ステレオ,写真,計測,技術,AR,(,Augmented,Reality,拡張,現実,),技術,床,版,コンクリート,表面,形状,管理,AR,－,表面,仕上げ,管理,システム,開発,システム,写真,測量,データ,専用,プログラム,解析,仕上げ,面,3,D,形状,数値,化,計画,さ,誤差,コンター,図,出力,出力,表面,仕上げ,コンター,図,タブレット,画面,上,現場,映像,表示,可視,化,システム,タブレット,小型,カメラ,対象,物,方向,コンター,図,コンクリート,面,よう,描画,可能,設管理,者,タブレット,移動,作業,員,指示,1,回,計測,時間,3,分,程度,完了,そ,場,仕上げ,状態,確認,迅速,修正,指示,可能,システム,土木,建築,分野,さまざま,構造,物,適用,可能,今後,同社,現場,適用,拡大,システム,改良,方針,"
144,2016.05.26,"東急建設,福井コンピュータ,資機材,搬入,揚,管理,支援,システム,DandALL,(,ダンドール,),共同,開発,渋谷,駅,街,区,東,棟,並び,渋谷,駅,南街,区,プロジェクト,工事,現場,導入,システム,工事,現場,資機材,搬入,車両,揚,作業,スケジュール,一元,管理,システム,工事,関係,者,スマート,フォン,リアルタイム,資機材,搬入,情報,共有,可能,スマート,フォン,ゲート,予定,車両,情報,時間,軸,表示,資材,搬入,担当,協力,会社,名,搬入,車両,ナンバー,プレート,運転,手,携帯,番号,ゲート,管理,必要,情報,確認,揚,重,担当,者,情報,リアルタイム,確認,現場,内,どこ,システム,内,情報,登録,閲覧,編集,可能,搬入,待ち,揚,待ち,手,待ち,ムダ,削減,施工,効率,安全,性,大幅,向上,今後,同社,システム,機能,伝票,管理,連動,改良,ほか,現場,導入,方針,"
145,2016.05.30,"一般,社団,法人,IAI,日本,BIM,関連,技術,運用,活動,報告,セミナー,6,月,14,日,開催,セミナー,毎年,6,月,開催,安井,建築,設計,事務所,村松,常務,BIM,イノベーション,テーマ,今後,日本,BIM,取り組み,基調,講演,活動,報告,講演,構造,分科,会,構造,BIM,アンケート,構造,BIM,利用,課題,設備,分科,会,設備,IFC,実装,2016,報告,ほか,意匠,分科,会,IFC,検定,委員,会,報告,構成,会場,大塚商会,本社,ビル,東京,飯田橋,参加,費,無料,申し込み,フォーム,事前,申し込み,必要,定員,100,名,次第,締め切り,上記,セミナー,申し込み,IAI,日本,Web,サイト,IAI,日本,当日,社員,総会,商号,一般,社団,法人,buildingSMART,Japan,変更,予定,"
146,2016.05.30,"一般,社団,法人,日本,建築,学会,情報,システム,技術,委員,会,39,回,情報,･,システム,･,利用,･,技術,シンポジウム,12,月,8,日,～,12,月,9,日,開催,論文,報告,応募,要領,公開,シンポジウム,今年度,39,回,毎年,12,月,建築,会館,開催,委員,会,建築,情報,システム,技術,調査,研究,コンピュータ,有効,利用,普及,建築,界,発展,向上,寄与,目的,委員,会,情報,化,時代,建築,都市,社会,ビジョン,建築,生産,流通,システム,情報,化,技術,設計,コミュニケーション,高度,化,技術,建築,分野,情報,解析,理論,応用,調査,研究,現在,募集,論文,報告,2,カテゴリー,募集,分野,情報,基礎,理論,システム,技術,建築,分野,情報,システム,応用,技術,"
147,2016.05.31,"大成建設,空間,建築,規模,構造,物,測量,作業,タブレット,携帯,端末,短時間,容易,計測,可能,合理,化,測量,工法,TMeasure,Navi,開発,工法,携帯,端末,光波,距儀測,量,機器,遠隔,操作,測量,箇所,指定,測量,結果,参照,従来,複数,作業,員,測量,作業,一,人,可能,測量,機器,内蔵,デジタル,カメラ,映像,携帯,端末,連動,簡単,操作,効率,的,測量,ほか,測量,箇所,自動,認識,無人,測量,実行,機能,測量,技能,熟練,度,工法,使用,鉄骨,設置,精度,確認,作業,3,現場,試行,作業,時間,作業,員,2,人,1,組,場合,作業,員,1,人,30,%,以上,短縮,今後,同社,性能,向上,建築,土木,建設,現場,工法,適用,方針,"
148,2016.06.08,"ArchiFuture,実行,委員,会,Archi,Future,2016,10,月,27,日,(,木,),東京,有明,TFT,ホール,開催,決定,今回,開催,9,回,イベント,建築,分野,コンピュテーション,活用,中心,注目,最新,動向,最新,ソリューション,紹介,催し,講演,会,セミナー,展示,会,構成,イベント,協賛,企業,募集,今週,開始,申し込み,締切,日,7,月,29,日,(,金,),イベント,協賛,問い合わせ,申し込み,先,次,とおり,Archi,Future,運営,事務,局,プロ,プラン,内,TEL,:,0353183918,Email,:,info,2016,@,archifuture,.,jp,前回,開催,内容,Archi,Future,2015,Web,サイト,掲載,"
149,2016.06.09,"クリエイション,未来,展,8,回,建築,家,隈,研,吾,氏,監修,建築,教育,現場,展,6,月,12,日,日,LIXIL,ギャラリー,(,東京,京橋,),開催,現在,構造,家,デザイナー,設計,家,役割,分断,建築,今後,コンピュータ,媒介,全体,ひとつ,可能,こ,建築,家,創造,性,建築,思想,環境,自然,合理,性,建築,東京大学,建築,学,専攻,ADS,(,以下,T,_,ADS,),実践,コンピュテーション,先進,的,活用,教育,内容,とそ,可能,性,映像,模型,図面,紹介,同展,縦,割り,分割,20,世紀,建築,界,思い,T,_,ADS,活動,絶好,機会,観覧,料,無料,同展,情報,LIXIL,ギャラリー,Web,サイト,掲載,"
150,2016.06.10,"国土,交通省,6,月,10,日,平成,28,年,4,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,28,年,4,月,分,建設,工事,受注,総額,5,兆,9,,,926,億,円,比,2,.,6,%,増,19,連続,増加,受注,者,別,請受注,高,3,兆,9,,,540,億,円,比,0,.,2,%,増,11,連続,増加,下請,受注,高,2,兆,387,億,円,7,.,7,%,増,13,連続,増加,請受注,高,うち,公共,機関,受注,高,8,,,301,億,円,比,2,.,0,%,増加,民間,等,受注,高,3,兆,1,,,238,億,円,0,.,3,%,減少,19,減少,工事,種類,別,建築,工事,2,兆,5,,,807,億,円,比,2,.,1,%,減,3,減少,土木,工事,1,兆,93,億,円,6,.,9,%,増,7,連続,増加,機械,装置,等,工事,3,,,640,億,円,1,.,0,%,減,前月,増加,減少,"
151,2016.06.14,"前田建設工業,オープン,イノベーション,推進,技術,研究所,茨城,県,取手,市,創設,施設,オフィス,棟,ラボラトリー,棟,エクスチェンジ,棟,内外,企業,大学,建設,現場,距離,的,障壁,仕掛け,執務,空間,先進,ICT,機器,導入,実験,装置,計器,すべて,IoT,導入,自動的,データ,収集,管理,共有,インターネット,上,ビックデータ,さまざま,計器,データ,構造,データ,分析,可視,化,プラットフォーム,独自,開発,ソフトウェア,ベース,構築,ICT,共有,空間,創設,研究所,内,プロジェクト,ごと,高度,情報,セキュリティ,ICT,システム,導入,オープン,クローズ,併存,研究,環境,施設,年内,本体,着工,2018,年,オープン,予定,"
152,2016.06.22,"大林,組,電通国際情報サービス,共同,建物,利用,者,快適,空間,個別,紹介,誘導,アプリ,開発,アプリ,サイネージ,端末,搭載,カメラ,利用,者,心拍,数,生体,情報,自動,計測,屋外,設置,気象,ステーション,気温,風速,日射,量,環境,情報,取得,ソーシャルデータ,同行,者,関係,性,友達,恋人,家族,入力,アプリ,内,解析,ロジック,利用,者,快適,場所,方,個別,解析,提示,ら,3,要素,解析,独自,快適,感,指標,算出,手法,世界,初,技術,実証,実験,6,月,17,日,グランフロント,大阪,一般,利用,者,対象,本年,秋,断続,的,実施,今後,さまざま,パターン,応用,"
153,2016.06.29,"一般,社団,法人,日本,建築,学会,建築,社会,システム,建築,生産,小,委員,会,32,回,建築,生産,シンポジウム,7,月,28,日,(,木,)～,7,月,29,日,(,金,),開催,シンポジウム,建築,生産,広範囲,領域,最先端,現状,分析,将来,展望,成果,発表,プログラム,志手,一哉,氏,芝浦工業大学,工程,シミュレーション,研究,はじめ,米国,シンガポール,BIM,研究,IoT,普及,建築,生産,影響,考察,テーマ,発表,構成,会場,京都大,学,吉田,キャンパス,参加,費,会員,8,,,000,円,会員,外,10,,,000,円,学生,4,,,000,円,(,いずれ,資料,代,),定員,120,名,申し込み,フォーム,事前,申し込み,必要,上記,シンポジウム,申し込み,方法,日本,建築,学会,Web,サイト,掲載,"
154,2016.07.01,"一般,社団,法人,日本,建築,学会,建築,文化,事業,委員,会,創立,130,周年,記念,特別,企画,パラレル・プロジェクションズ,開催,企画,若手,建築,関係,者,130,名,30,年,後,都市,建築,プロジェクト,内容,130,名,集い,未来,議論,フォーラム,参加,者,現在,活動,紹介,展示,コミュニケーション,誘発,ウェブサイトプロジェクト,総括,ブック,4,メディア,構成,フォーラム,展示,10,月,1,日,～,10,日,建築会館ホール,(,東京,港,区,),開催,現在,参加,者,募集,中,募集,対象,1980,年代,生まれ,建築,教育,建築,活動,実践,人,定員,130,名,応募,締切,日,7,月,31,日,(,日,),申し込み,フォーム,申し込み,必要,上記,情報,申し込み,方法,日本,建築,学会,Web,サイト,掲載,"
155,2016.07.04,"一般,社団,法人,照明,学会,創立,100,周年,記念,全国,大会,8,月,31,日,(,水,)～,9,月,1,日,(,木,),開催,1916,年,創立,今年,創立,100,周年,学会,照明,視覚,建築,環境,光,バイオニクス,光,ハード,ソフト,デザイン,分野,研究,調査,情報,交換,研究,助成,団体,照明,学会,全国,大会,原則,年,1,回,開催,会員,論文,発表,今年,創立,100,周年,記念,大会,企画,実施,講演,内容,照明,デザイン,照明,理論,テーマ,発表,予定,大会,聴講,申し込み,7,月,4,日,(,月,),開始,受付,期限,8,月,23,日,(,火,),聴講,参加,費,有料,会場,日本,大学,理工学部,駿河台,キャンパス,1,号館,大会,情報,団体,トレンド,紹介,"
156,2016.07.04,"一般,社団,法人,照明,学会,創立,100,周年,記念,全国,大会,8,月,31,日,(,水,)～,9,月,1,日,(,木,),開催,照明,学会,1916,年,創立,今年,大会,創立,100,周年,記念,大会,学会,我が国,照明,技術,発展,照明,知識,普及,貢献,現在,照明,視覚,光,放射,オプトエレクトロニクス,建築,環境,光,バイオニクス,光,ハード,ソフト,デザイン,分野,研究,調査,情報,交換,研究,助成,照明,学会,全国,大会,原則,年,1,回,開催,今年度,大会,会員,論文,発表,シンポジウム,創立,100,周年,記念,大会,企画,実施,創立,100,周年,記念,大会,企画,いま,変革期,そ,概念,"
157,2016.07.05,"安藤,ハザマ,TAOS,研究所,共同,建設,作業,員,身体,的,精神,的,疲労,リアルタイム,評価,疲労,評価,システムバイタルアイ,開発,システム,ヘッド,バンド,型,ウェアラブルセンサー,建設,作業,員,血,流,変化,体温,リアルタイム,測定,ヘルメット,装着,型,計測,デバイス,環境,温度,湿度,測定,さ,指数,算出,測定,データ,クラ,ウド,自動,転送,専用,解析,プログラム,バイタルデータ,評価,身体,的,精神,的,疲労,定量,的,評価,評価,結果,管理,モニター,現場,管理,者,確認,ほか,身体,的,精神,的,疲労,変調,確認,場合,現場,管理,者,建設,作業,員,本人,リアルタイム,警告,発信,今後,システム,現場,運用,バイタルデータ,評価,手法,高度,化,熱中,症,予兆,疲労,蓄積,評価,精度,向上,方針,"
158,2016.07.11,"一般,社団,法人,日本,建築,構造,技術,者,協会,(,JSCA,),今年度,JSCA,賞,発表,今年,27,回,目,賞,建築,構造,設計,監理,分野,成果,発揮,人,表彰,職能,顕在,化,技術,発展,活動,活性,化,建築,質,向上,目的,作品,実現,構造,設計,者,対象,作品,部門,作品,賞,受賞,者,立教大学,ロイドホール,18,号館,村上,博昭,氏,(,日建,設計,),受賞,奨励,賞,江島,湘南,港,ヨット,ハウス,徳渕,正毅,氏,(,Arup,),受賞,新人,賞,竹中,大工,道具,館,新館,設計,増田,寛之,氏,(,竹中工務店,),オガールベース,木下,洋介,氏,(,木下,洋介,構造,設計,室,),それぞれ,業績,部門,業績,賞,大阪,府,域,内陸,直下,型,地震,建築,設計,用地,震動,設計,法,"
159,2016.07.11,"清水建設,バイブレータ,流動,挙動,評価,型,枠,内,コンクリート,充填,状況,事前,予測,3,次元,シミュレーション,システム,開発,同社,バイブレータ,コンクリート,液状,化,鉄筋,間,流動,現象,モデル,化,コンクリート,流動,特性,反映,モデル,構築,コンクリート,鉄筋,間,流動,型,枠,隅々,充填,状況,再現,成功,こ,機能,既,開発,高,流動,コンクリート,充填,シミュレーション,システム,付加,コンクリート,充填,状況,事前,予測,シミュレーション,システム,完成,シミュレーション,解析,結果,動画,処理,一目,バイブレータ,締,固め,効果,確認,バイブレータ,挿入,位置,時間,シミュレーション,コンクリート,確実,充填,施工,計画,立案,可能,"
160,2016.07.12,"国土,交通省,7,月,11,日,平成,28,年,5,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,28,年,5,月,分,建設,工事,受注,総額,6,兆,3,,,836,億,円,比,11,.,2,%,増,20,連続,増加,受注,者,別,請受注,高,4,兆,3,,,261,億,円,比,15,.,9,%,増,12,連続,増加,下請,受注,高,2,兆,574,億,円,2,.,5,%,増,14,連続,増加,請受注,高,うち,公共,機関,受注,高,7,,,960,億,円,比,3,.,9,%,減,民間,等,受注,高,3,兆,5,,,301,億,円,21,.,6,%,増加,先月,減少,増加,工事,種類,別,建築,工事,3,兆,1,,,453,億,円,比,27,.,1,%,増,先月,減少,増加,土木,工事,8,,,995,億,円,6,.,9,%,増,8,連続,増加,機械,装置,等,工事,2,,,814,億,円,32,.,4,%,減,2,連続,減少,"
161,2016.07.19,"慶應義塾,大学,環境,情報,学部,教授,田中,浩,也氏,富士ゼロックス,物質,内部,構造,色,材料,3,次元,複雑,情報,保持,表現,力,実現,世界,初,3,D,プリント,用,データ,フォーマット,FAV,(,FAbricatable,Voxel,),仕様,公開,両者,共同,研究,しそ,仕様,Web,サイト,上,公開,田中,浩,也氏,大学,ソーシャル・ファブリケーション,技術,社会,制度,研究,3,D,データ,活用,づくり,第一人者,フォーマット,よう,ポリゴン,三角形,3,D,モデル,表面,記述,複雑,内部,構造,属性,自由,モデリング,管理,よう,立方体,球体,3,D,基本,要素,ボクセル,3,D,モデル,表現,複雑,工程,簡単,カラー,情報,材料,情報,保持,3,D,プリント,出力,可能,"
162,2016.07.21,"BIM,ライブラリー,構築,昨年,10,月,30,日,発足,BIM,ライブラリー,コンソーシアム,(,以下,コンソ,),発足,時,正会員,38,社,特別,会員,19,組織,団体,個人,会員,数,9,経過,現在,正会員,56,社,特別,会員,28,組織,団体,個人,会員,数,増加,今年度,鹿島建設,清水建設,新た,会員,スーパー,ゼネコン,5,社,すべて,会員,建設,業界,主要,企業,団体,期待,コンソ,BIM,ライブラリー,在り方,検討,在り方,部会,はじめ,建築,系,設備,系,標準,仕様,作成,調査,研究,建築,部会,設備,部会,運用,基準,規約,等,作成,調査,研究,運用,部会,4,部会,設置,具体,的,活動,展開,中,今後,2017,年,秋,BIM,ライブラリー,運用,開始,目標,数,活動,"
